t,cell_id,z,y,x,volume,Name
189,409,10.0,127.0,303.0,75.0,Unknown_409
189,412,14.0,97.0,300.0,75.0,Unknown_412
189,413,13.0,100.0,334.0,75.0,Unknown_413
189,415,16.0,94.0,375.0,75.0,Unknown_415
189,416,18.0,97.0,411.0,75.0,Unknown_416
189,421,13.0,120.0,364.0,75.0,Unknown_421
189,422,12.0,113.0,397.0,75.0,Unknown_422
189,424,14.0,94.0,418.0,75.0,Unknown_424
189,425,14.0,102.0,451.0,75.0,Unknown_425
189,428,13.0,148.0,530.0,75.0,Unknown_428
189,429,15.0,157.0,558.0,75.0,Unknown_429
189,431,16.0,170.0,578.0,75.0,Unknown_431
189,432,20.0,187.0,589.0,75.0,Unknown_432
189,436,19.0,96.0,446.0,75.0,Unknown_436
189,437,20.0,116.0,486.0,75.0,Unknown_437
189,439,15.0,116.0,492.0,75.0,Unknown_439
189,440,17.0,135.0,523.0,75.0,Unknown_440
189,443,20.0,138.0,517.0,75.0,Unknown_443
189,444,22.0,164.0,541.0,75.0,Unknown_444
189,446,23.0,178.0,569.0,75.0,Unknown_446
189,447,24.0,212.0,574.0,75.0,Unknown_447
189,453,23.0,139.0,243.0,75.0,Unknown_453
189,454,23.0,129.0,274.0,75.0,Unknown_454
189,456,21.0,133.0,284.0,75.0,Unknown_456
189,457,21.0,114.0,309.0,75.0,Unknown_457
189,460,19.0,119.0,255.0,75.0,Unknown_460
189,461,18.0,109.0,292.0,75.0,Unknown_461
189,463,18.0,102.0,333.0,75.0,Unknown_463
189,464,20.0,101.0,347.0,75.0,Unknown_464
189,468,23.0,181.0,315.0,75.0,Unknown_468
189,469,23.0,180.0,363.0,75.0,Unknown_469
189,471,25.0,188.0,392.0,75.0,Unknown_471
189,472,26.0,197.0,422.0,75.0,Unknown_472
189,475,25.0,231.0,353.0,75.0,Unknown_475
189,476,25.0,249.0,387.0,75.0,Unknown_476
189,478,25.0,238.0,435.0,75.0,Unknown_478
189,479,26.0,240.0,489.0,75.0,Unknown_479
189,484,22.0,129.0,340.0,75.0,Unknown_484
189,485,24.0,113.0,361.0,75.0,Unknown_485
189,487,24.0,160.0,413.0,75.0,Unknown_487
189,488,26.0,155.0,445.0,75.0,Unknown_488
189,491,24.0,132.0,385.0,75.0,Unknown_491
189,492,24.0,125.0,426.0,75.0,Unknown_492
189,494,23.0,127.0,460.0,75.0,Unknown_494
189,495,23.0,135.0,493.0,75.0,Unknown_495
189,499,26.0,150.0,482.0,75.0,Unknown_499
189,500,24.0,160.0,513.0,75.0,Unknown_500
189,502,25.0,196.0,531.0,75.0,Unknown_502
189,503,26.0,216.0,545.0,75.0,Unknown_503
189,506,25.0,192.0,457.0,75.0,Unknown_506
189,507,24.0,193.0,494.0,75.0,Unknown_507
189,509,25.0,240.0,515.0,75.0,Unknown_509
189,510,25.0,253.0,538.0,75.0,Unknown_510
189,518,15.0,268.0,140.0,75.0,Unknown_518
189,519,13.0,265.0,167.0,75.0,Unknown_519
189,521,11.0,299.0,212.0,75.0,Unknown_521
189,522,11.0,282.0,260.0,75.0,Unknown_522
189,525,13.0,289.0,215.0,75.0,Unknown_525
189,526,14.0,277.0,252.0,75.0,Unknown_526
189,527,14.0,254.0,284.0,75.0,Unknown_527
189,533,19.0,290.0,283.0,75.0,Unknown_533
189,534,17.0,282.0,320.0,75.0,Unknown_534
189,536,20.0,279.0,329.0,75.0,Unknown_536
189,537,20.0,303.0,359.0,75.0,Unknown_537
189,539,25.0,296.0,397.0,75.0,Unknown_539
189,540,23.0,343.0,402.0,75.0,Unknown_540
189,545,17.0,325.0,165.0,75.0,Unknown_545
189,546,18.0,340.0,212.0,75.0,Unknown_546
189,547,18.0,361.0,270.0,75.0,Unknown_547
189,552,18.0,367.0,224.0,75.0,Unknown_552
189,553,15.0,354.0,261.0,75.0,Unknown_553
189,554,12.0,335.0,267.0,75.0,Unknown_554
189,559,17.0,334.0,313.0,75.0,Unknown_559
189,560,18.0,355.0,340.0,75.0,Unknown_560
189,562,15.0,367.0,310.0,75.0,Unknown_562
189,563,12.0,347.0,358.0,75.0,Unknown_563
189,569,16.0,223.0,158.0,75.0,Unknown_569
189,570,14.0,218.0,196.0,75.0,Unknown_570
189,572,11.0,233.0,214.0,75.0,Unknown_572
189,573,11.0,236.0,257.0,75.0,Unknown_573
189,576,16.0,215.0,226.0,75.0,Unknown_576
189,577,15.0,215.0,267.0,75.0,Unknown_577
189,578,12.0,203.0,325.0,75.0,Unknown_578
189,582,20.0,235.0,292.0,75.0,Unknown_582
189,583,18.0,235.0,327.0,75.0,Unknown_583
189,585,23.0,254.0,350.0,75.0,Unknown_585
189,586,21.0,233.0,371.0,75.0,Unknown_586
189,588,22.0,234.0,401.0,75.0,Unknown_588
189,589,23.0,255.0,423.0,75.0,Unknown_589
189,594,20.0,198.0,199.0,75.0,Unknown_594
189,595,19.0,196.0,230.0,75.0,Unknown_595
189,596,20.0,174.0,269.0,75.0,Unknown_596
189,599,18.0,153.0,238.0,75.0,Unknown_599
189,600,17.0,174.0,284.0,75.0,Unknown_600
189,601,13.0,176.0,288.0,75.0,Unknown_601
189,604,19.0,184.0,323.0,75.0,Unknown_604
189,605,19.0,169.0,358.0,75.0,Unknown_605
189,607,15.0,155.0,330.0,75.0,Unknown_607
189,608,13.0,163.0,361.0,75.0,Unknown_608
189,613,13.0,293.0,298.0,75.0,Unknown_613
189,614,11.0,271.0,365.0,75.0,Unknown_614
189,616,15.0,310.0,345.0,75.0,Unknown_616
189,617,12.0,295.0,404.0,75.0,Unknown_617
189,620,12.0,227.0,310.0,75.0,Unknown_620
189,621,12.0,226.0,378.0,75.0,Unknown_621
189,623,15.0,221.0,362.0,75.0,Unknown_623
189,624,16.0,233.0,418.0,75.0,Unknown_624
189,628,11.0,266.0,413.0,75.0,Unknown_628
189,629,13.0,287.0,469.0,75.0,Unknown_629
189,631,11.0,273.0,503.0,75.0,Unknown_631
189,632,18.0,275.0,540.0,75.0,Unknown_632
189,635,13.0,192.0,402.0,75.0,Unknown_635
189,636,13.0,199.0,446.0,75.0,Unknown_636
189,638,12.0,233.0,463.0,75.0,Unknown_638
189,639,16.0,242.0,511.0,75.0,Unknown_639
189,646,7.0,294.0,480.0,75.0,Unknown_646
189,647,7.0,289.0,529.0,75.0,Unknown_647
189,649,9.0,285.0,563.0,75.0,Unknown_649
189,650,13.0,304.0,587.0,75.0,Unknown_650
189,652,24.0,284.0,574.0,75.0,Unknown_652
189,654,20.0,297.0,603.0,75.0,Unknown_654
189,655,26.0,296.0,566.0,75.0,Unknown_655
189,659,18.0,357.0,428.0,75.0,Unknown_659
189,660,23.0,317.0,459.0,75.0,Unknown_660
189,662,19.0,332.0,469.0,75.0,Unknown_662
189,663,23.0,289.0,497.0,75.0,Unknown_663
189,666,15.0,345.0,486.0,75.0,Unknown_666
189,667,16.0,331.0,516.0,75.0,Unknown_667
189,669,19.0,330.0,536.0,75.0,Unknown_669
189,670,23.0,283.0,536.0,75.0,Unknown_670
189,675,7.0,225.0,436.0,75.0,Unknown_675
189,676,8.0,201.0,495.0,75.0,Unknown_676
189,678,8.0,217.0,536.0,75.0,Unknown_678
189,679,11.0,233.0,576.0,75.0,Unknown_679
189,682,17.0,288.0,606.0,75.0,Unknown_682
189,683,14.0,235.0,591.0,75.0,Unknown_683
189,685,20.0,240.0,604.0,75.0,Unknown_685
189,686,25.0,251.0,585.0,75.0,Unknown_686
189,690,19.0,179.0,434.0,75.0,Unknown_690
189,691,23.0,237.0,462.0,75.0,Unknown_691
189,693,19.0,181.0,476.0,75.0,Unknown_693
189,694,21.0,234.0,506.0,75.0,Unknown_694
189,697,16.0,170.0,492.0,75.0,Unknown_697
189,698,19.0,185.0,520.0,75.0,Unknown_698
189,700,18.0,200.0,553.0,75.0,Unknown_700
189,701,21.0,237.0,548.0,75.0,Unknown_701
189,706,15.0,368.0,368.0,75.0,Unknown_706
189,707,17.0,373.0,404.0,75.0,Unknown_707
189,709,14.0,370.0,415.0,75.0,Unknown_709
189,710,13.0,336.0,452.0,75.0,Unknown_710
189,713,16.0,146.0,371.0,75.0,Unknown_713
189,714,19.0,160.0,404.0,75.0,Unknown_714
189,716,17.0,140.0,429.0,75.0,Unknown_716
189,717,14.0,155.0,455.0,75.0,Unknown_717
189,719,19.0,260.0,444.0,75.0,Unknown_719
189,720,20.0,314.0,393.0,75.0,Unknown_720
190,8,20.0,333.0,138.0,75.0,Eappa
190,9,21.0,358.0,163.0,75.0,Eappp
190,11,20.0,297.0,126.0,75.0,Eapap
190,12,19.0,235.0,122.0,75.0,Eapaa
190,15,16.0,308.0,131.0,75.0,Eaapp
190,16,16.0,268.0,111.0,75.0,Eaapa
190,18,15.0,218.0,123.0,75.0,Eaaap
190,19,18.0,187.0,144.0,75.0,Eaaaa
190,23,21.0,206.0,138.0,75.0,Epppp
190,24,24.0,183.0,177.0,75.0,Epppa
190,26,22.0,171.0,167.0,75.0,Eppap
190,27,20.0,152.0,200.0,75.0,Eppaa
190,30,17.0,161.0,161.0,75.0,Epapp
190,31,17.0,159.0,189.0,75.0,Epapa
190,33,14.0,183.0,160.0,75.0,Epaap
190,34,12.0,162.0,187.0,75.0,Epaaa
190,39,14.0,308.0,126.0,75.0,MSaaaa
190,40,12.0,311.0,145.0,75.0,MSaaap
190,42,14.0,327.0,153.0,75.0,MSaapa
190,43,13.0,349.0,170.0,75.0,MSaapp
190,46,10.0,263.0,147.0,75.0,MSappa
190,47,10.0,308.0,177.0,75.0,MSappp
190,49,10.0,339.0,208.0,75.0,MSapap
190,50,8.0,341.0,254.0,75.0,MSapaa
190,54,14.0,247.0,109.0,75.0,MSpapa
190,55,13.0,267.0,129.0,75.0,MSpapp
190,57,12.0,209.0,135.0,75.0,MSpaap
190,58,13.0,190.0,152.0,75.0,MSpaaa
190,61,12.0,230.0,153.0,75.0,MSpppp
190,62,10.0,212.0,176.0,75.0,MSpppa
190,64,11.0,176.0,218.0,75.0,MSppap
190,65,10.0,173.0,255.0,75.0,MSppaa
190,71,26.0,291.0,176.0,75.0,Caaaa
190,72,26.0,302.0,212.0,75.0,Caaap
190,74,24.0,285.0,209.0,75.0,Caapa
190,75,21.0,323.0,239.0,75.0,Caapp
190,78,23.0,282.0,162.0,75.0,Capaa
190,79,23.0,316.0,184.0,75.0,Capap
190,81,24.0,351.0,175.0,75.0,Cappa
190,82,22.0,357.0,213.0,75.0,Cappp
190,86,26.0,345.0,214.0,75.0,Cpaap
190,87,25.0,328.0,243.0,75.0,Cpaaa
190,89,25.0,353.0,272.0,75.0,Cpapp
190,90,24.0,353.0,306.0,75.0,Cpapa
190,93,25.0,293.0,247.0,75.0,Cpppp
190,94,21.0,315.0,278.0,75.0,Cpppa
190,96,24.0,305.0,283.0,75.0,Cppaa
190,97,22.0,296.0,309.0,75.0,Cppap
190,102,18.0,344.0,139.0,75.0,Daaa
190,103,17.0,362.0,160.0,75.0,Daap
190,105,20.0,386.0,171.0,75.0,Dapa
190,106,18.0,394.0,196.0,75.0,Dapp
190,109,22.0,388.0,216.0,75.0,Dppa
190,110,26.0,374.0,247.0,75.0,Dppp
190,112,23.0,381.0,272.0,75.0,Dpaa
190,113,23.0,405.0,301.0,75.0,Dpap
190,117,15.0,387.0,178.0,75.0,P4paa
190,118,13.0,395.0,186.0,75.0,P4pap
190,120,15.0,409.0,218.0,75.0,P4ppa
190,121,12.0,414.0,241.0,75.0,P4ppp
190,124,12.0,366.0,195.0,75.0,P4aaa
190,125,11.0,382.0,226.0,75.0,P4aap
190,127,12.0,394.0,264.0,75.0,P4apa
190,128,12.0,397.0,300.0,75.0,P4app
190,135,23.0,264.0,136.0,75.0,ABapappp
190,136,23.0,221.0,156.0,75.0,ABapappa
190,138,18.041666666666668,261.9583333333333,146.08333333333334,72.0,ABapapaa
190,139,16.0,274.0,179.0,75.0,ABapapap
190,142,22.0,245.0,162.0,75.0,ABapaapp
190,143,22.0,242.0,197.0,75.0,ABapaapa
190,145,26.0,219.0,190.0,75.0,ABapaaap
190,146,24.0,201.0,226.0,75.0,ABapaaaa
190,150,20.0,272.0,168.0,75.0,ABappaaa
190,151,19.0,281.0,209.0,75.0,ABappaap
190,153,18.0,309.0,242.0,75.0,ABappapp
190,154,16.0,305.0,276.0,75.0,ABappapa
190,157,18.0,232.0,177.0,75.0,ABapppaa
190,158,18.0,244.0,217.0,75.0,ABapppap
190,160,19.0,240.0,254.0,75.0,ABappppp
190,161,16.0,205.0,300.0,75.0,ABappppa
190,166,26.0,255.0,218.0,75.0,ABaaapap
190,167,26.0,231.0,240.0,75.0,ABaaapaa
190,169,23.0,246.0,230.0,75.0,ABaaappa
190,170,22.0,261.0,262.0,75.0,ABaaappp
190,173,25.0,262.0,267.0,75.0,ABaaaaaa
190,174,25.0,265.0,310.0,75.0,ABaaaaap
190,176,23.0,232.0,286.0,75.0,ABaaaapa
190,177,23.0,225.0,319.0,75.0,ABaaaapp
190,181,26.0,201.0,260.0,75.0,ABaapapp
190,182,26.0,221.0,298.0,75.0,ABaapapa
190,184,26.0,174.0,308.0,75.0,ABaapaaa
190,185,26.0,175.0,356.0,75.0,ABaapaap
190,188,24.0,165.0,220.0,75.0,ABaapppp
190,189,26.0,169.0,260.0,75.0,ABaapppa
190,191,24.0,156.0,284.0,75.0,ABaappap
190,192,24.0,135.0,320.0,75.0,ABaappaa
190,198,9.0,230.0,157.0,75.0,ABpaaaaa
190,199,7.0,253.0,190.0,75.0,ABpaaaap
190,201,8.0,243.0,224.0,75.0,ABpaaapa
190,202,7.0,258.0,248.0,75.0,ABpaaapp
190,205,8.0,266.0,274.0,75.0,ABpaappp
190,206,7.0,245.0,305.0,75.0,ABpaappa
190,208,7.0,247.0,346.0,75.0,ABpaapaa
190,209,8.0,227.0,394.0,75.0,ABpaapap
190,213,8.0,207.0,186.0,75.0,ABpapapa
190,214,7.0,194.0,213.0,75.0,ABpapapp
190,216,8.0,216.0,249.0,75.0,ABpapaaa
190,217,9.0,199.0,287.0,75.0,ABpapaap
190,220,8.0,153.0,274.0,75.0,ABpapppa
190,221,9.0,161.0,302.0,75.0,ABpapppp
190,223,10.0,174.0,327.0,75.0,ABpappap
190,224,8.0,174.0,356.0,75.0,ABpappaa
190,229,7.0,303.0,375.0,75.0,ABpppaaa
190,230,8.0,335.0,398.0,75.0,ABpppaap
190,232,7.0,313.0,425.0,75.0,ABpppapa
190,233,8.0,342.0,466.0,75.0,ABpppapp
190,236,9.0,372.0,428.0,75.0,ABppppap
190,237,10.0,369.0,480.0,75.0,ABppppaa
190,239,10.0,348.0,512.0,75.0,ABpppppp
190,240,14.0,337.0,564.0,75.0,ABpppppa
190,244,9.0,124.0,356.0,75.0,ABppaapa
190,245,9.0,132.0,387.0,75.0,ABppaapp
190,247,8.0,156.0,419.0,75.0,ABppaaaa
190,248,8.0,165.0,473.0,75.0,ABppaaap
190,251,10.0,114.0,418.0,75.0,ABppapaa
190,252,11.0,128.0,475.0,75.0,ABppapap
190,254,11.0,158.0,511.0,75.0,ABppappa
190,255,14.0,186.0,567.0,75.0,ABppappp
190,263,8.0,283.0,170.0,75.0,Unknown_263
190,264,8.0,303.0,213.0,75.0,Unknown_264
190,266,7.0,308.0,253.0,75.0,Unknown_266
190,267,8.0,312.0,298.0,75.0,Unknown_267
190,270,7.0,340.0,276.0,75.0,Unknown_270
190,271,8.0,354.0,304.0,75.0,Unknown_271
190,273,9.0,358.0,334.0,75.0,Unknown_273
190,274,8.0,337.0,360.0,75.0,Unknown_274
190,278,8.0,350.0,190.0,75.0,Unknown_278
190,279,8.0,372.0,222.0,75.0,Unknown_279
190,281,9.0,390.0,252.0,75.0,Unknown_281
190,282,8.0,377.0,281.0,75.0,Unknown_282
190,285,10.0,420.0,296.0,75.0,Unknown_285
190,286,11.0,412.0,337.0,75.0,Unknown_286
190,288,14.0,421.0,374.0,75.0,Unknown_288
190,289,15.0,424.0,408.0,75.0,Unknown_289
190,294,10.0,383.0,361.0,75.0,Unknown_294
190,295,11.0,378.0,391.0,75.0,Unknown_295
190,297,11.0,404.0,414.0,75.0,Unknown_297
190,298,12.0,404.0,448.0,75.0,Unknown_298
190,301,13.0,371.0,533.0,75.0,Unknown_301
190,302,15.0,372.0,560.0,75.0,Unknown_302
190,304,17.0,354.0,573.0,75.0,Unknown_304
190,305,20.0,348.0,575.0,75.0,Unknown_305
190,309,16.0,415.0,448.0,75.0,Unknown_309
190,310,18.0,401.0,478.0,75.0,Unknown_310
190,312,13.0,390.0,488.0,75.0,Unknown_312
190,313,18.0,385.0,518.0,75.0,Unknown_313
190,316,20.0,377.0,493.0,75.0,Unknown_316
190,317,23.0,356.0,513.0,75.0,Unknown_317
190,319,23.0,366.0,544.0,75.0,Unknown_319
190,320,24.0,337.0,558.0,75.0,Unknown_320
190,326,22.0,406.0,242.0,75.0,Unknown_326
190,327,21.0,410.0,265.0,75.0,Unknown_327
190,329,19.0,410.0,258.0,75.0,Unknown_329
190,330,19.0,423.0,296.0,75.0,Unknown_330
190,333,16.0,410.0,251.0,75.0,Unknown_333
190,334,16.0,424.0,281.0,75.0,Unknown_334
190,336,15.0,415.0,313.0,75.0,Unknown_336
190,337,17.0,432.0,335.0,75.0,Unknown_337
190,341,25.0,377.0,311.0,75.0,Unknown_341
190,342,23.0,363.0,340.0,75.0,Unknown_342
190,344,24.0,351.0,371.0,75.0,Unknown_344
190,345,25.0,346.0,398.0,75.0,Unknown_345
190,348,25.0,313.0,335.0,75.0,Unknown_348
190,349,22.0,311.0,448.0,75.0,Unknown_349
190,351,25.0,298.0,405.0,75.0,Unknown_351
190,352,26.0,286.0,445.0,75.0,Unknown_352
190,357,21.0,397.0,317.0,75.0,Unknown_357
190,358,20.0,427.0,334.0,75.0,Unknown_358
190,360,25.0,389.0,387.0,75.0,Unknown_360
190,361,25.0,389.0,421.0,75.0,Unknown_361
190,364,22.0,401.0,361.0,75.0,Unknown_364
190,365,21.0,423.0,404.0,75.0,Unknown_365
190,367,21.0,405.0,440.0,75.0,Unknown_367
190,368,22.0,386.0,470.0,75.0,Unknown_368
190,372,24.0,383.0,454.0,75.0,Unknown_372
190,373,24.0,365.0,485.0,75.0,Unknown_373
190,375,26.0,332.0,509.0,75.0,Unknown_375
190,376,27.0,300.0,533.0,75.0,Unknown_376
190,379,25.0,346.0,430.0,75.0,Unknown_379
190,380,25.0,325.0,461.0,75.0,Unknown_380
190,382,25.0,290.0,470.0,75.0,Unknown_382
190,383,25.0,277.0,505.0,75.0,Unknown_383
190,390,18.0,132.0,191.0,75.0,Unknown_390
190,391,15.0,124.0,206.0,75.0,Unknown_391
190,393,18.0,119.0,235.0,75.0,Unknown_393
190,394,15.0,114.0,253.0,75.0,Unknown_394
190,397,15.0,161.0,208.0,75.0,Unknown_397
190,398,13.0,149.0,231.0,75.0,Unknown_398
190,400,14.0,134.0,266.0,75.0,Unknown_400
190,401,15.0,123.0,299.0,75.0,Unknown_401
190,405,9.0,164.0,194.0,75.0,Unknown_405
190,406,9.0,161.0,234.0,75.0,Unknown_406
190,408,11.0,126.0,267.0,75.0,Unknown_408
190,409,11.0,133.0,303.0,75.0,Unknown_409
190,412,14.0,98.0,299.0,75.0,Unknown_412
190,413,14.0,99.0,337.0,75.0,Unknown_413
190,415,16.0,94.0,377.0,75.0,Unknown_415
190,416,18.0,97.0,413.0,75.0,Unknown_416
190,421,12.0,121.0,362.0,75.0,Unknown_421
190,422,12.0,115.0,397.0,75.0,Unknown_422
190,424,14.0,96.0,416.0,75.0,Unknown_424
190,425,14.0,103.0,453.0,75.0,Unknown_425
190,428,13.0,144.0,536.0,75.0,Unknown_428
190,429,15.0,155.0,556.0,75.0,Unknown_429
190,431,18.0,173.0,581.0,75.0,Unknown_431
190,432,20.0,184.0,586.0,75.0,Unknown_432
190,436,18.0,98.0,448.0,75.0,Unknown_436
190,437,19.0,119.0,488.0,75.0,Unknown_437
190,439,14.0,122.0,493.0,75.0,Unknown_439
190,440,17.0,134.0,525.0,75.0,Unknown_440
190,443,21.0,137.0,515.0,75.0,Unknown_443
190,444,22.0,166.0,541.0,75.0,Unknown_444
190,446,22.0,184.0,574.0,75.0,Unknown_446
190,447,24.0,216.0,573.0,75.0,Unknown_447
190,453,23.0,140.0,244.0,75.0,Unknown_453
190,454,24.0,126.0,275.0,75.0,Unknown_454
190,456,21.0,133.0,279.0,75.0,Unknown_456
190,457,21.0,119.0,310.0,75.0,Unknown_457
190,460,19.0,119.0,254.0,75.0,Unknown_460
190,461,18.0,107.0,290.0,75.0,Unknown_461
190,463,18.0,103.0,334.0,75.0,Unknown_463
190,464,20.0,102.0,347.0,75.0,Unknown_464
190,468,23.0,177.0,315.0,75.0,Unknown_468
190,469,23.0,182.0,361.0,75.0,Unknown_469
190,471,25.0,190.0,392.0,75.0,Unknown_471
190,472,25.0,199.0,426.0,75.0,Unknown_472
190,475,25.0,231.0,351.0,75.0,Unknown_475
190,476,25.0,253.0,383.0,75.0,Unknown_476
190,478,25.0,244.0,432.0,75.0,Unknown_478
190,479,26.0,244.0,487.0,75.0,Unknown_479
190,484,22.0,128.0,339.0,75.0,Unknown_484
190,485,25.0,115.0,357.0,75.0,Unknown_485
190,487,25.0,161.0,412.0,75.0,Unknown_487
190,488,26.0,153.0,444.0,75.0,Unknown_488
190,491,24.0,132.0,382.0,75.0,Unknown_491
190,492,24.0,124.0,423.0,75.0,Unknown_492
190,494,23.0,124.0,458.0,75.0,Unknown_494
190,495,23.0,137.0,494.0,75.0,Unknown_495
190,499,26.0,150.0,483.0,75.0,Unknown_499
190,500,24.0,163.0,515.0,75.0,Unknown_500
190,502,24.0,206.0,534.0,75.0,Unknown_502
190,503,26.0,221.0,545.0,75.0,Unknown_503
190,506,25.0,194.0,457.0,75.0,Unknown_506
190,507,24.0,192.0,491.0,75.0,Unknown_507
190,509,25.0,240.0,511.0,75.0,Unknown_509
190,510,25.0,255.0,537.0,75.0,Unknown_510
190,518,16.0,264.0,142.0,75.0,Unknown_518
190,519,13.0,264.0,173.0,75.0,Unknown_519
190,521,11.0,298.0,213.0,75.0,Unknown_521
190,522,11.0,285.0,260.0,75.0,Unknown_522
190,525,13.0,289.0,213.0,75.0,Unknown_525
190,526,14.0,281.0,251.0,75.0,Unknown_526
190,527,14.0,258.0,283.0,75.0,Unknown_527
190,533,19.0,289.0,281.0,75.0,Unknown_533
190,534,17.0,283.0,318.0,75.0,Unknown_534
190,536,20.0,279.0,329.0,75.0,Unknown_536
190,537,20.0,304.0,361.0,75.0,Unknown_537
190,539,25.0,297.0,397.0,75.0,Unknown_539
190,540,22.0,345.0,401.0,75.0,Unknown_540
190,545,18.0,325.0,170.0,75.0,Unknown_545
190,546,18.0,341.0,215.0,75.0,Unknown_546
190,548,20.0,358.0,249.0,75.0,Unknown_548
190,549,18.0,360.0,293.0,75.0,Unknown_549
190,552,17.0,370.0,224.0,75.0,Unknown_552
190,553,16.0,356.0,255.0,75.0,Unknown_553
190,554,13.0,336.0,261.0,75.0,Unknown_554
190,559,17.0,331.0,312.0,75.0,Unknown_559
190,560,18.0,357.0,343.0,75.0,Unknown_560
190,562,14.0,368.0,310.0,75.0,Unknown_562
190,563,12.0,344.0,354.0,75.0,Unknown_563
190,569,16.0,226.0,158.0,75.0,Unknown_569
190,570,15.0,221.0,198.0,75.0,Unknown_570
190,572,11.0,237.0,216.0,75.0,Unknown_572
190,573,11.0,241.0,255.0,75.0,Unknown_573
190,576,15.0,216.0,230.0,75.0,Unknown_576
190,577,15.0,219.0,268.0,75.0,Unknown_577
190,578,13.0,202.0,328.0,75.0,Unknown_578
190,582,20.0,234.0,294.0,75.0,Unknown_582
190,583,18.0,233.0,327.0,75.0,Unknown_583
190,585,23.0,257.0,354.0,75.0,Unknown_585
190,586,20.0,236.0,369.0,75.0,Unknown_586
190,588,23.0,234.0,399.0,75.0,Unknown_588
190,589,22.0,255.0,423.0,75.0,Unknown_589
190,594,19.0,196.0,199.0,75.0,Unknown_594
190,595,19.0,193.0,233.0,75.0,Unknown_595
190,596,21.0,176.0,273.0,75.0,Unknown_596
190,599,19.0,154.0,237.0,75.0,Unknown_599
190,600,18.0,174.0,283.0,75.0,Unknown_600
190,601,14.0,178.0,285.0,75.0,Unknown_601
190,604,19.0,188.0,324.0,75.0,Unknown_604
190,605,19.0,165.0,359.0,75.0,Unknown_605
190,607,15.0,153.0,332.0,75.0,Unknown_607
190,608,13.0,165.0,363.0,75.0,Unknown_608
190,613,13.0,297.0,299.0,75.0,Unknown_613
190,614,11.0,271.0,363.0,75.0,Unknown_614
190,616,15.0,308.0,349.0,75.0,Unknown_616
190,617,13.0,291.0,403.0,75.0,Unknown_617
190,620,12.0,233.0,311.0,75.0,Unknown_620
190,621,11.0,230.0,378.0,75.0,Unknown_621
190,623,16.0,224.0,363.0,75.0,Unknown_623
190,624,16.0,232.0,423.0,75.0,Unknown_624
190,628,11.0,260.0,410.0,75.0,Unknown_628
190,629,12.0,279.0,469.0,75.0,Unknown_629
190,631,11.0,270.0,504.0,75.0,Unknown_631
190,632,18.0,274.0,539.0,75.0,Unknown_632
190,635,13.0,197.0,405.0,75.0,Unknown_635
190,636,13.0,197.0,453.0,75.0,Unknown_636
190,638,13.0,230.0,468.0,75.0,Unknown_638
190,639,16.0,241.0,512.0,75.0,Unknown_639
190,646,7.0,289.0,480.0,75.0,Unknown_646
190,647,8.0,285.0,535.0,75.0,Unknown_647
190,649,10.0,289.0,565.0,75.0,Unknown_649
190,650,14.0,307.0,594.0,75.0,Unknown_650
190,652,24.0,289.0,571.0,75.0,Unknown_652
190,654,21.0,298.0,601.0,75.0,Unknown_654
190,655,26.0,296.0,566.0,75.0,Unknown_655
190,659,18.0,355.0,427.0,75.0,Unknown_659
190,660,22.0,317.0,459.0,75.0,Unknown_660
190,662,18.0,332.0,471.0,75.0,Unknown_662
190,663,23.0,300.0,500.0,75.0,Unknown_663
190,666,15.0,344.0,484.0,75.0,Unknown_666
190,667,16.0,333.0,517.0,75.0,Unknown_667
190,669,19.0,332.0,537.0,75.0,Unknown_669
190,670,23.0,287.0,536.0,75.0,Unknown_670
190,675,7.0,229.0,433.0,75.0,Unknown_675
190,676,8.0,205.0,495.0,75.0,Unknown_676
190,678,9.0,216.0,539.0,75.0,Unknown_678
190,679,12.0,234.0,576.0,75.0,Unknown_679
190,682,17.0,293.0,606.0,75.0,Unknown_682
190,683,15.0,236.0,593.0,75.0,Unknown_683
190,685,20.0,238.0,603.0,75.0,Unknown_685
190,686,24.0,253.0,584.0,75.0,Unknown_686
190,690,20.0,178.0,433.0,75.0,Unknown_690
190,691,22.0,242.0,463.0,75.0,Unknown_691
190,693,20.0,179.0,476.0,75.0,Unknown_693
190,694,21.0,236.0,505.0,75.0,Unknown_694
190,697,16.0,169.0,491.0,75.0,Unknown_697
190,698,19.0,182.0,518.0,75.0,Unknown_698
190,700,18.0,200.0,553.0,75.0,Unknown_700
190,701,21.0,241.0,548.0,75.0,Unknown_701
190,706,15.0,366.0,368.0,75.0,Unknown_706
190,707,17.0,371.0,398.0,75.0,Unknown_707
190,709,14.0,364.0,413.0,75.0,Unknown_709
190,710,12.0,337.0,452.0,75.0,Unknown_710
190,713,16.0,147.0,371.0,75.0,Unknown_713
190,714,19.0,162.0,401.0,75.0,Unknown_714
190,716,17.0,141.0,424.0,75.0,Unknown_716
190,717,14.0,156.0,451.0,75.0,Unknown_717
190,719,19.0,260.0,445.0,75.0,Unknown_719
190,720,20.0,315.0,394.0,75.0,Unknown_720
191,8,20.0,331.0,138.0,75.0,Eappa
191,9,21.0,357.0,162.0,75.0,Eappp
191,11,20.0,296.0,124.0,75.0,Eapap
191,12,19.0,234.0,124.0,75.0,Eapaa
191,15,17.0,307.0,130.0,75.0,Eaapp
